PSRXYZA,USB2,0,54.5,FINESTEERING,2354,588547.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641834.8827,-3664900.7307,4939945.8784,2.6803,2.9069,3.0686,SOL_COMPUTED,DOPPLER_VELOCITY,-1.0952,-0.2453,-0.6873,0.0372,0.0476,0.0612,"",0.000,0.000,0.000,31,21,0,0,0,06,35,33*a797a8c1
PSRXYZA,USB2,0,55.0,FINESTEERING,2354,588548.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641835.9000,-3664900.8799,4939945.6971,2.6887,2.9321,3.0518,SOL_COMPUTED,DOPPLER_VELOCITY,-1.2444,-0.3403,-0.4662,0.0350,0.0422,0.0601,"",0.000,0.000,0.000,30,21,0,0,0,06,35,33*ee1444af
PSRXYZA,USB2,0,55.5,FINESTEERING,2354,588549.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641836.8797,-3664900.9672,4939944.9512,2.7137,3.0017,3.0680,SOL_COMPUTED,DOPPLER_VELOCITY,-1.3144,-0.3726,-0.3048,0.0326,0.0431,0.0590,"",0.000,0.000,0.000,32,21,0,0,0,06,35,33*312eb9e6
PSRXYZA,USB2,0,56.5,FINESTEERING,2354,588550.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641838.0144,-3664903.3932,4939945.8663,2.7136,2.9598,3.0473,SOL_COMPUTED,DOPPLER_VELOCITY,-1.1560,-0.4820,-0.4779,0.0316,0.0420,0.0585,"",0.000,0.000,0.000,32,22,0,0,0,06,35,33*0a9bb2a3
PSRXYZA,USB2,0,58.0,FINESTEERING,2354,588552.000,02000800,c94c,17399;SOL_COMPUTED,SINGLE,-1641841.3468,-3664904.5829,4939944.0423,2.8690,3.4016,3.1533,SOL_COMPUTED,DOPPLER_VELOCITY,-1.1061,-0.3926,-0.8804,0.0380,0.0497,0.0600,"",0.000,0.000,0.000,32,21,0,0,0,06,35,33*f7a1de47
PSRXYZA,USB2,0,58.5,FINESTEERING,2354,588553.000,02000800,c94c,17399;SOL_COMPUTED,SINGLE,-1641842.4083,-3664905.1387,4939943.3118,2.8713,3.4165,3.1529,SOL_COMPUTED,DOPPLER_VELOCITY,-1.1153,-0.4135,-0.9643,0.0345,0.0500,0.0586,"",0.000,0.000,0.000,31,21,0,0,0,06,35,33*2ca04c3a
PSRXYZA,USB2,0,60.5,FINESTEERING,2354,588554.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641843.4634,-3664905.6657,4939942.6400,2.7756,3.3774,3.0339,SOL_COMPUTED,DOPPLER_VELOCITY,-0.9893,-0.2845,-0.8993,0.0323,0.0463,0.0540,"",0.000,0.000,0.000,31,22,0,0,0,06,35,33*52c1c586
PSRXYZA,USB2,0,61.0,FINESTEERING,2354,588555.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641844.3810,-3664906.3586,4939942.0012,2.7794,3.4267,3.0345,SOL_COMPUTED,DOPPLER_VELOCITY,-0.8699,-0.5680,-0.6778,0.0311,0.0437,0.0534,"",0.000,0.000,0.000,33,22,0,0,0,06,35,33*1a4507f0
PSRXYZA,USB2,0,65.5,FINESTEERING,2354,588556.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641845.2120,-3664907.0203,4939941.3118,2.7779,3.3991,3.0355,SOL_COMPUTED,DOPPLER_VELOCITY,-0.7473,-0.7983,-0.5912,0.0308,0.0411,0.0537,"",0.000,0.000,0.000,33,22,0,0,0,06,35,33*5aa275c5
PSRXYZA,USB2,0,60.5,FINESTEERING,2354,588557.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641845.7972,-3664907.6544,4939940.3626,2.7840,3.3751,3.0449,SOL_COMPUTED,DOPPLER_VELOCITY,-0.7322,-0.8961,-0.5641,0.0318,0.0420,0.0535,"",0.000,0.000,0.000,33,22,0,0,0,06,35,33*1df9a2a3
PSRXYZA,USB2,0,54.5,FINESTEERING,2354,588558.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641846.5300,-3664908.3264,4939939.6022,2.7591,3.3427,3.0161,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6304,-0.7542,-0.6720,0.0320,0.0449,0.0565,"",0.000,0.000,0.000,32,22,0,0,0,06,35,33*ff606b6e
PSRXYZA,USB2,0,54.5,FINESTEERING,2354,588559.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.1589,-3664909.1276,4939938.7841,2.7664,3.3420,3.0268,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3432,-0.8519,-0.8932,0.0312,0.0437,0.0523,"",0.000,0.000,0.000,32,22,0,0,0,06,35,33*7186cda6
PSRXYZA,USB2,0,58.5,FINESTEERING,2354,588560.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641847.5216,-3664910.0417,4939937.9415,2.7818,3.3515,3.0471,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0088,-0.8237,-0.9445,0.0300,0.0427,0.0532,"",0.000,0.000,0.000,32,22,0,0,0,06,35,33*14e9dfe6
